Var1,Freq
Accuracy,0.8718619246861925
Kappa,0.8259229231021273
AccuracyLower,0.8660810098918865
AccuracyUpper,0.8774806226049152
AccuracyNull,0.41131201434548714
AccuracyPValue,0
McnemarPValue,4.464474516652477e-49
