Var1,Freq
Accuracy,0.8726114649681529
Kappa,0.79376026272578
AccuracyLower,0.8101344355301489
AccuracyUpper,0.9204209121760127
AccuracyNull,0.445859872611465
AccuracyPValue,7.064234900808172e-29
McnemarPValue,NA
