Var1,Freq
Accuracy,0.7592592592592593
Kappa,0.6654019942422452
AccuracyLower,0.7037199671627233
AccuracyUpper,0.8090095898484561
AccuracyNull,0.3296296296296296
AccuracyPValue,2.8296822496875986e-47
McnemarPValue,NA
