Var1,Freq
Accuracy,0.9035591274397244
Kappa,0.8544709544600145
AccuracyLower,0.8819929721041693
AccuracyUpper,0.9223455127200568
AccuracyNull,0.5109070034443168
AccuracyPValue,1.1740835073439376e-137
McnemarPValue,NA
