Var1,Freq
Accuracy,0.900990099009901
Kappa,0.8054824420620145
AccuracyLower,0.8616790508880778
AccuracyUpper,0.9321968511374342
AccuracyNull,0.636963696369637
AccuracyPValue,6.143505808526752e-26
McnemarPValue,NA
