Var1,Freq
Accuracy,0.8084677419354839
Kappa,0.6985125574446507
AccuracyLower,0.7825747622351963
AccuracyUpper,0.83251483012647
AccuracyNull,0.5090725806451613
AccuracyPValue,1.5439235788728953e-85
McnemarPValue,NA
