Var1,Freq
Accuracy,0.9104477611940298
Kappa,0.8515163096590835
AccuracyLower,0.8885524158118937
AccuracyUpper,0.9292723442745863
AccuracyNull,0.5161691542288557
AccuracyPValue,1.1956990821039252e-129
McnemarPValue,0.001679620213664949
