Var1,Freq
Accuracy,0.8754793278951405
Kappa,0.8360098475785015
AccuracyLower,0.869964749056143
AccuracyUpper,0.8808410914945255
AccuracyNull,0.390085756117967
AccuracyPValue,0
McnemarPValue,NA
