Var1,Freq
Accuracy,0.8693009118541033
Kappa,0.8267657719435736
AccuracyLower,0.82801117030718
AccuracyUpper,0.9037729535030942
AccuracyNull,0.4072948328267477
AccuracyPValue,8.402329424068626e-68
McnemarPValue,NA
