Var1,Freq
Accuracy,0.9050984351337709
Kappa,0.8725284128345063
AccuracyLower,0.8913336538845137
AccuracyUpper,0.917650004695453
AccuracyNull,0.40585562847046946
AccuracyPValue,0
McnemarPValue,NA
