Var1,Freq
Accuracy,0.9079601990049752
Kappa,0.8477062247546496
AccuracyLower,0.8858311425449242
AccuracyUpper,0.927038543645578
AccuracyNull,0.5161691542288557
AccuracyPValue,1.0443660720114787e-127
McnemarPValue,0.018797386121450824
